id,player_id,player_name,season,position,games,goals,shots,time,xG,assists,xA,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,XGBuildup,minutes_per_game,npxG+xA,key_passes+shots,90s,goals_per_90,assists_per_90,xA_per_90,npxG_per_90,npxG+xA_per_90,shots_per_90,key_passes_per_90,xGChain_per_90,key_passes+shots_per_90,goal_conversion_rate,assist_to_key_pass_ratio,cards_per_game
786,6756,Dwight McNeil,2023,ML,7.0,0.0,14.0,588.0,0.6946127079427242,1.0,2.579510349780321,14.0,0.0,0.0,0.0,0.6946127079427242,4.036064490675926,1.644522961229086,84.0,3.27,28.0,6.53,0.0,0.15,0.4,0.11,0.5,2.14,2.14,0.62,4.29,0.0,0.07142857142857142,0.0
1053,500,Alex Iwobi,2023,ML,2.0,0.0,4.0,150.0,0.33197319507598877,0.0,0.22673148661851883,4.0,0.0,0.0,0.0,0.33197319507598877,1.863471359014511,1.4011099338531494,75.0,0.56,8.0,1.67,0.0,0.0,0.14,0.2,0.34,2.4,2.4,1.12,4.79,0.0,0.0,0.0
6115,6686,Nicolo Zaniolo,2023,ML,3.0,0.0,9.0,175.0,1.345709064975381,0.0,0.08881418406963348,1.0,1.0,0.0,0.0,1.345709064975381,1.4758212864398956,0.1682574711740017,58.33,1.43,10.0,1.94,0.0,0.0,0.05,0.69,0.74,4.64,0.52,0.76,5.15,0.0,0.0,0.3333333333333333
547,8066,Arnaut Danjuma Groeneveld,2023,ML,1.0,1.0,5.0,90.0,1.3151260614395142,0.0,0.100528784096241,1.0,0.0,0.0,1.0,1.3151260614395142,1.327120065689087,0.0,90.0,1.42,6.0,1.0,1.0,0.0,0.1,1.32,1.42,5.0,1.0,1.33,6.0,0.2,0.0,0.0
5970,3585,Said Benrahma,2023,ML,1.0,0.0,0.0,71.0,0.0,0.0,0.581981360912323,1.0,0.0,0.0,0.0,0.0,1.1869357824325562,0.6049544811248779,71.0,0.58,1.0,0.79,0.0,0.0,0.74,0.0,0.73,0.0,1.27,1.5,1.27,,0.0,0.0
5939,7365,Lucas Paqueta,2023,ML,1.0,0.0,2.0,89.0,0.4881647825241089,0.0,0.574378252029419,2.0,0.0,0.0,0.0,0.4881647825241089,1.1663097143173218,0.10376667976379396,89.0,1.06,4.0,0.99,0.0,0.0,0.58,0.49,1.07,2.02,2.02,1.18,4.04,0.0,0.0,0.0
3198,10620,Luca Koleosho,2023,ML,3.0,0.0,8.0,224.0,0.5338702760636806,1.0,0.6423101425170898,3.0,0.0,0.0,0.0,0.5338702760636806,1.1213544309139252,0.0321169588714838,74.67,1.18,11.0,2.49,0.0,0.4,0.26,0.21,0.47,3.21,1.2,0.45,4.42,0.0,0.3333333333333333,0.0
1464,7723,John McGinn,2023,ML,2.0,0.0,4.0,180.0,0.2477305270731449,0.0,0.4620034098625183,4.0,1.0,0.0,0.0,0.2477305270731449,0.9662499576807022,0.5898063592612743,90.0,0.71,8.0,2.0,0.0,0.0,0.23,0.12,0.36,2.0,2.0,0.48,4.0,0.0,0.0,0.5
3777,6674,Rayan Ait Nouri,2023,ML,2.0,0.0,3.0,180.0,0.5014377944171429,0.0,0.1663384586572647,1.0,1.0,0.0,0.0,0.5014377944171429,0.8443405032157898,0.4030381143093109,90.0,0.67,4.0,2.0,0.0,0.0,0.08,0.25,0.34,1.5,0.5,0.42,2.0,0.0,0.0,0.5
2100,11000,Matheus Nunes,2023,ML,2.0,0.0,1.0,180.0,0.10589331388473512,0.0,0.11348053254187108,3.0,0.0,1.0,0.0,0.10589331388473512,0.6091113686561584,0.5032180547714233,90.0,0.22,4.0,2.0,0.0,0.0,0.06,0.05,0.11,0.5,1.5,0.3,2.0,0.0,0.0,0.5
4178,6382,Pedro Neto,2023,ML,1.0,0.0,3.0,90.0,0.12386099249124528,2.0,0.74500572681427,3.0,0.0,0.0,0.0,0.12386099249124528,0.6085029244422913,0.0975862517952919,90.0,0.87,6.0,1.0,0.0,2.0,0.75,0.12,0.87,3.0,3.0,0.61,6.0,0.0,0.6666666666666666,0.0
3403,8252,Nicolas Dominguez,2023,ML,2.0,0.0,2.0,163.0,0.09632224217057228,0.0,0.0,0.0,1.0,0.0,0.0,0.09632224217057228,0.4248633049428463,0.3666169643402099,81.5,0.1,2.0,1.81,0.0,0.0,0.0,0.05,0.06,1.1,0.0,0.23,1.1,0.0,,0.5
282,7439,Tahith Chong,2023,ML,1.0,0.0,1.0,75.0,0.012933317571878431,0.0,0.0,0.0,0.0,0.0,0.0,0.012933317571878431,0.3006133735179901,0.3006133735179901,75.0,0.01,1.0,0.83,0.0,0.0,0.0,0.02,0.01,1.2,0.0,0.36,1.2,0.0,,0.0
1258,10552,Alejandro Garnacho,2023,ML,1.0,0.0,4.0,70.0,0.18084846436977384,0.0,0.0,0.0,0.0,0.0,0.0,0.18084846436977384,0.2814873456954956,0.12019143253564836,70.0,0.18,4.0,0.78,0.0,0.0,0.0,0.23,0.23,5.13,0.0,0.36,5.13,0.0,,0.0
4216,7498,Lyle Foster,2023,ML,1.0,0.0,2.0,90.0,0.1147281676530838,0.0,0.0639837458729744,1.0,0.0,0.0,0.0,0.1147281676530838,0.2367667406797409,0.12203856557607652,90.0,0.18,3.0,1.0,0.0,0.0,0.06,0.11,0.18,2.0,1.0,0.24,3.0,0.0,0.0,0.0
979,11719,Chiedozie Ogbene,2023,ML,1.0,0.0,2.0,90.0,0.11894789338111876,0.0,0.0,1.0,0.0,0.0,0.0,0.11894789338111876,0.09088531881570816,0.0,90.0,0.12,3.0,1.0,0.0,0.0,0.0,0.12,0.12,2.0,1.0,0.09,3.0,0.0,0.0,0.0
271,11839,Gustavo Hamer,2023,ML,1.0,0.0,3.0,90.0,0.03531912341713905,0.0,0.0,0.0,0.0,0.0,0.0,0.03531912341713905,0.07698604464530945,0.04166692495346069,90.0,0.04,3.0,1.0,0.0,0.0,0.0,0.04,0.04,3.0,0.0,0.08,3.0,0.0,,0.0
2907,8845,Hee-Chan Hwang,2023,ML,1.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06710588932037354,0.06710588932037354,48.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,,,0.0
2446,8562,Luke Thomas,2023,ML,1.0,0.0,0.0,90.0,0.0,0.0,0.026326967403292656,1.0,0.0,0.0,0.0,0.0,0.012140017934143543,0.012140017934143543,90.0,0.03,1.0,1.0,0.0,0.0,0.03,0.0,0.03,0.0,1.0,0.01,1.0,,0.0,0.0
4164,10741,Marcus Tavernier,2023,ML,1.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
5285,10027,Lewis Dobbin,2023,ML,1.0,0.0,1.0,68.0,0.33658209443092346,0.0,0.0,0.0,0.0,0.0,0.0,0.33658209443092346,0.0,0.0,68.0,0.34,1.0,0.76,0.0,0.0,0.0,0.44,0.45,1.32,0.0,0.0,1.32,0.0,,0.0
763,11730,Anis Ben Slimane,2023,ML,1.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
